timestamp,machine_id,zone,temperature,vibration,lat,lon,status
2025-12-10 08:11:43,AGV-09,Recepcion,45.03,2.24,40.420839,-3.707773,OK
2025-12-10 08:11:45,AGV-05,Almacen_B,62.92,0.1,40.414479,-3.700757,OK
2025-12-10 08:11:47,AGV-09,Ensamblaje,65.12,1.11,40.412915,-3.69984,OK
2025-12-10 08:11:49,AGV-09,Almacen_A,54.79,2.79,40.416786,-3.706211,OK
2025-12-10 08:11:51,AGV-04,Almacen_A,42.4,0.83,40.420059,-3.704422,OK
2025-12-10 08:11:53,AGV-09,Ensamblaje,64.52,1.2,40.412099,-3.704271,OK
2025-12-10 08:11:55,AGV-06,Almacen_A,42.31,0.3,40.419522,-3.705654,OK
2025-12-10 08:11:57,AGV-06,Expediciones,58.57,2.36,40.418129,-3.701251,OK
2025-12-10 08:11:59,AGV-10,Almacen_A,56.65,1.81,40.41731,-3.701277,OK
2025-12-10 08:12:01,AGV-04,Ensamblaje,33.67,1.76,40.417541,-3.705907,OK
2025-12-10 08:12:03,AGV-03,Expediciones,59.05,0.85,40.416804,-3.702767,OK
2025-12-10 08:12:05,AGV-01,Almacen_A,68.97,0.83,40.417452,-3.69862,OK
2025-12-10 08:12:07,AGV-05,Ensamblaje,62.21,1.19,40.417581,-3.704323,OK
2025-12-10 08:12:09,AGV-04,Expediciones,45.83,1.24,40.411737,-3.705066,OK
2025-12-10 08:12:11,AGV-01,Ensamblaje,46.42,0.5,40.414458,-3.7051,OK
2025-12-10 08:12:13,AGV-08,Almacen_A,53.15,1.59,40.420176,-3.701956,OK
2025-12-10 08:12:15,AGV-08,Ensamblaje,65.54,1.01,40.416319,-3.700978,OK
2025-12-10 08:12:17,AGV-09,Expediciones,59.02,1.72,40.417603,-3.70268,OK
2025-12-10 08:12:19,AGV-08,Almacen_A,60.19,1.88,40.420809,-3.702903,OK
2025-12-10 08:12:21,AGV-09,Recepcion,55.55,2.52,40.419167,-3.703719,OK
2025-12-10 08:12:23,AGV-10,Ensamblaje,59.18,1.76,40.416762,-3.705098,OK
2025-12-10 08:12:25,AGV-03,Almacen_B,49.53,1.64,40.415135,-3.700011,OK
2025-12-10 08:12:27,AGV-02,Recepcion,51.28,2.31,40.412566,-3.704985,OK
2025-12-10 08:12:29,AGV-07,Recepcion,54.18,0.76,40.419361,-3.706529,OK
2025-12-10 08:12:31,AGV-03,Ensamblaje,59.22,2.87,40.418694,-3.707832,ERROR
2025-12-10 08:12:33,AGV-01,Ensamblaje,49.8,2.42,40.416329,-3.705977,OK
2025-12-10 08:12:35,AGV-06,Expediciones,32.8,0.13,40.413017,-3.707008,OK
2025-12-10 08:12:37,AGV-02,Ensamblaje,54.1,0.48,40.419291,-3.701301,OK
2025-12-10 08:12:39,AGV-05,Almacen_B,47.97,2.21,40.414485,-3.698157,OK
2025-12-10 08:12:41,AGV-05,Recepcion,63.95,0.96,40.42077,-3.701182,OK
2025-12-10 08:12:43,AGV-07,Recepcion,72.93,1.73,40.413271,-3.706034,OK
2025-12-10 08:12:45,AGV-03,Almacen_B,54.98,2.1,40.413193,-3.70647,OK
2025-12-10 08:12:47,AGV-06,Almacen_A,50.5,1.87,40.415933,-3.707422,OK
2025-12-10 08:12:49,AGV-02,Expediciones,63.05,1.68,40.420145,-3.700497,OK
2025-12-10 08:12:51,AGV-10,Almacen_A,48.16,0.72,40.414801,-3.707629,OK
2025-12-10 08:12:53,AGV-06,Ensamblaje,53.51,1.65,40.414143,-3.704098,OK
2025-12-10 08:12:55,AGV-02,Recepcion,48.64,1.81,40.415066,-3.705709,OK
2025-12-10 08:12:57,AGV-07,Recepcion,66.57,2.4,40.41614,-3.700949,OK
2025-12-10 08:12:59,AGV-04,Expediciones,66.61,2.65,40.419878,-3.70251,OK
2025-12-10 08:13:01,AGV-01,Expediciones,52.41,0.09,40.411058,-3.701667,OK
2025-12-10 08:13:03,AGV-10,Almacen_A,60.14,1.31,40.412872,-3.702035,OK
2025-12-10 08:13:05,AGV-01,Ensamblaje,59.82,2.2,40.419189,-3.70163,OK
2025-12-10 08:13:07,AGV-08,Almacen_B,46.57,1.48,40.418932,-3.698571,OK
2025-12-10 08:13:09,AGV-07,Ensamblaje,62.77,1.92,40.414337,-3.704003,OK
2025-12-10 08:13:11,AGV-02,Recepcion,60.37,0.94,40.418577,-3.701844,OK
2025-12-10 08:13:13,AGV-04,Almacen_A,64.78,2.81,40.414754,-3.704542,ERROR
2025-12-10 08:13:15,AGV-05,Recepcion,52.17,2.71,40.416856,-3.705758,OK
2025-12-10 08:13:17,AGV-03,Expediciones,51.81,0.92,40.415408,-3.698458,OK
2025-12-10 08:13:19,AGV-09,Almacen_A,43.88,2.11,40.413799,-3.703494,OK
2025-12-10 08:13:21,AGV-01,Almacen_B,60.54,0.39,40.413032,-3.705924,OK
2025-12-10 08:13:23,AGV-09,Almacen_A,60.97,2.11,40.420953,-3.698693,OK
2025-12-10 08:13:25,AGV-04,Almacen_A,55.64,2.94,40.420169,-3.700514,ERROR
2025-12-10 08:13:27,AGV-04,Recepcion,54.36,0.2,40.417546,-3.706529,OK
2025-12-10 08:13:29,AGV-05,Almacen_A,39.72,0.04,40.416864,-3.699464,OK
2025-12-10 08:13:31,AGV-08,Expediciones,61.24,2.51,40.420989,-3.700189,OK
2025-12-10 08:13:33,AGV-07,Almacen_B,58.38,0.55,40.416172,-3.698553,OK
2025-12-10 08:13:35,AGV-01,Expediciones,43.26,0.75,40.415975,-3.702299,OK
2025-12-10 08:13:37,AGV-01,Almacen_A,60.45,0.27,40.417953,-3.699548,OK
2025-12-10 08:13:39,AGV-03,Almacen_B,68.91,1.88,40.416777,-3.698919,OK
2025-12-10 08:13:41,AGV-07,Recepcion,58.91,2.88,40.416699,-3.703941,ERROR
2025-12-10 08:13:43,AGV-04,Recepcion,47.84,0.96,40.420576,-3.707902,OK
2025-12-10 08:13:45,AGV-05,Almacen_B,43.65,1.57,40.414381,-3.706074,OK
2025-12-10 08:13:47,AGV-10,Almacen_A,65.11,0.02,40.413531,-3.706408,OK
2025-12-10 08:13:49,AGV-06,Expediciones,57.61,1.76,40.417454,-3.698316,OK
2025-12-10 08:13:51,AGV-03,Ensamblaje,50.72,0.28,40.412298,-3.70385,OK
2025-12-10 08:13:53,AGV-04,Recepcion,62.89,0.18,40.413647,-3.702007,OK
2025-12-10 08:13:55,AGV-02,Ensamblaje,44.0,0.41,40.418928,-3.702022,OK
2025-12-10 08:13:57,AGV-05,Almacen_B,68.92,2.46,40.418724,-3.706716,OK
2025-12-10 08:13:59,AGV-08,Expediciones,44.87,1.45,40.415714,-3.698462,OK
2025-12-10 08:14:01,AGV-08,Expediciones,68.13,1.42,40.412393,-3.701936,OK
2025-12-10 08:14:03,AGV-04,Expediciones,54.43,1.73,40.414522,-3.698007,OK
2025-12-10 08:14:05,AGV-03,Recepcion,49.78,1.33,40.414918,-3.706724,OK
2025-12-10 08:14:07,AGV-08,Recepcion,50.98,0.54,40.41727,-3.702595,OK
2025-12-10 08:14:09,AGV-09,Expediciones,42.23,0.03,40.414844,-3.70043,OK
2025-12-10 08:14:11,AGV-02,Almacen_A,63.01,1.36,40.41258,-3.704597,OK
2025-12-10 08:14:13,AGV-02,Expediciones,55.72,1.56,40.413039,-3.706521,OK
2025-12-10 08:14:15,AGV-05,Recepcion,67.31,2.38,40.418657,-3.702977,OK
2025-12-10 08:14:17,AGV-10,Almacen_B,63.66,0.15,40.415762,-3.704513,OK
2025-12-10 08:14:19,AGV-09,Ensamblaje,58.84,1.85,40.413089,-3.701634,OK
2025-12-10 08:14:21,AGV-03,Expediciones,54.52,0.4,40.414782,-3.706911,OK
2025-12-10 08:14:23,AGV-09,Recepcion,38.25,0.66,40.415612,-3.699999,OK
2025-12-10 08:14:25,AGV-02,Ensamblaje,59.53,2.77,40.41485,-3.703562,OK
2025-12-10 08:14:27,AGV-09,Almacen_B,46.92,2.3,40.42046,-3.698702,OK
2025-12-10 08:14:29,AGV-03,Recepcion,38.03,0.3,40.413854,-3.703223,OK
2025-12-10 08:14:31,AGV-08,Almacen_A,65.33,0.79,40.415969,-3.706392,OK
2025-12-10 08:14:33,AGV-05,Recepcion,61.23,2.92,40.41431,-3.705592,ERROR
2025-12-10 08:14:35,AGV-02,Recepcion,57.59,1.71,40.414182,-3.702828,OK
2025-12-10 08:14:37,AGV-09,Recepcion,42.12,2.25,40.418447,-3.702746,OK
2025-12-10 08:14:39,AGV-05,Ensamblaje,54.65,2.38,40.418882,-3.705509,OK
2025-12-10 08:14:41,AGV-05,Almacen_A,55.61,1.88,40.413398,-3.706193,OK
2025-12-10 08:14:43,AGV-04,Almacen_A,46.23,2.26,40.412205,-3.701525,OK
2025-12-10 08:14:45,AGV-03,Almacen_A,55.31,1.61,40.420756,-3.706475,OK
2025-12-10 08:14:47,AGV-08,Almacen_A,56.29,1.88,40.419317,-3.699921,OK
2025-12-10 08:14:49,AGV-09,Expediciones,56.9,1.69,40.4154,-3.701131,OK
2025-12-10 08:14:51,AGV-04,Recepcion,86.76,1.22,40.418752,-3.701068,ERROR
2025-12-10 08:14:53,AGV-09,Almacen_A,48.73,2.28,40.417936,-3.698843,OK
2025-12-10 08:14:55,AGV-09,Almacen_A,59.55,1.02,40.412599,-3.69995,OK
2025-12-10 08:14:57,AGV-09,Ensamblaje,41.77,2.53,40.416574,-3.698357,OK
2025-12-10 08:14:59,AGV-04,Expediciones,37.57,2.19,40.415538,-3.700057,OK
2025-12-10 08:15:01,AGV-10,Almacen_A,56.32,0.23,40.420748,-3.699178,OK
2025-12-10 08:15:03,AGV-01,Recepcion,60.69,1.53,40.41383,-3.706876,OK
2025-12-10 08:15:05,AGV-02,Almacen_B,32.08,1.77,40.418997,-3.705793,OK
2025-12-10 08:15:07,AGV-06,Expediciones,44.08,1.29,40.418853,-3.704946,OK
2025-12-10 08:15:09,AGV-03,Ensamblaje,54.18,2.26,40.414447,-3.702128,OK
2025-12-10 08:15:11,AGV-06,Almacen_B,50.17,0.18,40.413893,-3.699273,OK
2025-12-10 08:15:13,AGV-08,Expediciones,52.53,2.39,40.420705,-3.69852,OK
2025-12-10 08:15:15,AGV-01,Expediciones,78.61,0.55,40.417573,-3.702925,WARNING
2025-12-10 08:15:17,AGV-03,Expediciones,64.7,0.92,40.416031,-3.7069,OK
2025-12-10 08:15:19,AGV-03,Almacen_B,66.63,2.9,40.418011,-3.702149,ERROR
2025-12-10 08:15:21,AGV-08,Ensamblaje,64.72,0.34,40.417564,-3.706425,OK
2025-12-10 08:15:23,AGV-05,Expediciones,50.84,2.28,40.417938,-3.703108,OK
2025-12-10 08:15:25,AGV-07,Recepcion,57.77,2.14,40.42071,-3.702349,OK
2025-12-10 08:15:27,AGV-08,Almacen_B,70.11,2.22,40.414788,-3.699781,OK
2025-12-10 08:15:29,AGV-05,Expediciones,51.47,2.24,40.418074,-3.699459,OK
2025-12-10 08:15:31,AGV-07,Ensamblaje,68.74,2.35,40.411781,-3.701342,OK
2025-12-10 08:15:33,AGV-09,Almacen_B,40.87,2.33,40.419301,-3.702094,OK
2025-12-10 08:15:35,AGV-02,Ensamblaje,54.03,2.91,40.41778,-3.704164,ERROR
2025-12-10 08:15:37,AGV-03,Recepcion,61.01,0.03,40.412078,-3.705106,OK
2025-12-10 08:15:39,AGV-03,Expediciones,80.37,0.79,40.419888,-3.701841,WARNING
2025-12-10 08:15:41,AGV-01,Almacen_A,55.48,2.47,40.420792,-3.700551,OK
2025-12-10 08:15:43,AGV-04,Expediciones,47.89,0.78,40.411661,-3.70417,OK
2025-12-10 08:15:45,AGV-02,Recepcion,51.87,1.89,40.411432,-3.698587,OK
2025-12-10 08:15:47,AGV-04,Expediciones,53.74,0.86,40.415364,-3.698656,OK
2025-12-10 08:15:49,AGV-06,Recepcion,40.67,2.99,40.411796,-3.704037,ERROR
2025-12-10 08:15:51,AGV-09,Almacen_B,62.6,2.21,40.411094,-3.706534,OK
2025-12-10 08:15:53,AGV-10,Recepcion,49.37,0.68,40.417287,-3.703099,OK
2025-12-10 08:15:55,AGV-09,Ensamblaje,43.55,0.29,40.41936,-3.707783,OK
2025-12-10 08:15:57,AGV-03,Almacen_A,34.16,0.1,40.413504,-3.702836,OK
2025-12-10 08:15:59,AGV-08,Recepcion,28.87,2.21,40.415191,-3.706639,OK
2025-12-10 08:16:01,AGV-03,Almacen_A,48.38,1.25,40.411857,-3.704568,OK
2025-12-10 08:16:03,AGV-08,Almacen_A,60.73,0.56,40.413623,-3.706401,OK
2025-12-10 08:16:05,AGV-01,Recepcion,68.67,2.09,40.415096,-3.706838,OK
2025-12-10 08:16:07,AGV-03,Expediciones,54.85,1.52,40.413117,-3.701807,OK
2025-12-10 08:16:09,AGV-06,Almacen_B,54.45,0.53,40.411934,-3.704554,OK
2025-12-10 08:16:11,AGV-09,Expediciones,59.52,2.76,40.419192,-3.702562,OK
2025-12-10 08:16:13,AGV-07,Almacen_B,56.47,0.14,40.412426,-3.703722,OK
2025-12-10 08:16:15,AGV-03,Almacen_B,51.52,1.82,40.413464,-3.706233,OK
2025-12-10 08:16:17,AGV-03,Expediciones,34.26,1.95,40.419252,-3.706769,OK
2025-12-10 08:16:19,AGV-03,Ensamblaje,63.8,1.8,40.413722,-3.698964,OK
2025-12-10 08:16:21,AGV-07,Expediciones,66.64,1.01,40.420845,-3.699344,OK
2025-12-10 08:16:23,AGV-10,Ensamblaje,48.09,0.91,40.413719,-3.701392,OK
2025-12-10 08:16:25,AGV-08,Almacen_B,65.99,2.28,40.413082,-3.701389,OK
2025-12-10 08:16:27,AGV-04,Recepcion,65.62,2.61,40.4205,-3.700508,OK
2025-12-10 08:16:29,AGV-04,Ensamblaje,49.02,2.35,40.420622,-3.704865,OK
2025-12-10 08:16:31,AGV-08,Almacen_A,57.53,1.91,40.418069,-3.701039,OK
2025-12-10 08:16:33,AGV-06,Ensamblaje,62.94,1.23,40.413822,-3.699189,OK
2025-12-10 08:16:35,AGV-09,Almacen_A,45.1,0.27,40.419903,-3.699176,OK
2025-12-10 08:16:37,AGV-10,Recepcion,60.97,2.71,40.417522,-3.703371,OK
2025-12-10 08:16:39,AGV-01,Recepcion,58.89,2.31,40.415128,-3.701598,OK
2025-12-10 08:16:41,AGV-03,Almacen_B,51.19,2.71,40.420627,-3.707344,OK
2025-12-10 08:16:43,AGV-08,Almacen_A,52.35,2.17,40.416873,-3.698549,OK
2025-12-10 08:16:45,AGV-04,Expediciones,66.01,0.42,40.415785,-3.703922,OK
2025-12-10 08:16:47,AGV-03,Almacen_A,70.79,0.52,40.419495,-3.702119,OK
2025-12-10 08:16:49,AGV-04,Almacen_B,62.5,2.52,40.416223,-3.700049,OK
2025-12-10 08:16:51,AGV-03,Ensamblaje,65.66,2.25,40.412671,-3.702785,OK
2025-12-10 08:16:53,AGV-10,Ensamblaje,65.92,2.03,40.41361,-3.705844,OK
2025-12-10 08:16:55,AGV-02,Ensamblaje,57.67,2.6,40.419102,-3.703136,OK
2025-12-10 08:16:57,AGV-04,Recepcion,65.03,2.43,40.419044,-3.706989,OK
2025-12-10 08:16:59,AGV-07,Almacen_B,53.53,1.07,40.419175,-3.70577,OK
2025-12-10 08:17:01,AGV-03,Ensamblaje,69.09,2.32,40.419812,-3.707977,OK
2025-12-10 08:17:03,AGV-08,Almacen_B,49.29,0.85,40.415638,-3.70213,OK
2025-12-10 08:17:05,AGV-08,Almacen_A,53.54,2.89,40.41894,-3.706295,ERROR
2025-12-10 08:17:07,AGV-06,Almacen_B,64.76,1.65,40.419997,-3.704064,OK
2025-12-10 08:17:09,AGV-02,Almacen_B,54.22,2.19,40.414512,-3.700394,OK
2025-12-10 08:17:11,AGV-03,Expediciones,60.63,0.01,40.420614,-3.699094,OK
2025-12-10 08:17:13,AGV-01,Almacen_B,57.74,0.87,40.414531,-3.700257,OK
2025-12-10 08:17:15,AGV-07,Almacen_A,41.6,0.77,40.417209,-3.706587,OK
2025-12-10 08:17:17,AGV-09,Expediciones,50.47,1.93,40.420729,-3.698522,OK
2025-12-10 08:17:19,AGV-08,Recepcion,47.54,2.79,40.415202,-3.70473,OK
2025-12-10 08:17:21,AGV-02,Almacen_A,34.82,1.07,40.420596,-3.698077,OK
2025-12-10 08:17:23,AGV-05,Expediciones,71.65,2.31,40.418377,-3.698936,OK
2025-12-10 08:17:25,AGV-09,Expediciones,39.68,1.82,40.41313,-3.707477,OK
2025-12-10 08:17:27,AGV-03,Expediciones,70.14,0.99,40.411163,-3.706373,OK
2025-12-10 08:17:29,AGV-02,Almacen_B,45.07,0.09,40.419816,-3.700619,OK
2025-12-10 08:17:31,AGV-08,Expediciones,46.92,0.86,40.415321,-3.698653,OK
2025-12-10 08:17:33,AGV-05,Almacen_A,50.49,0.46,40.420472,-3.699776,OK
2025-12-10 08:17:35,AGV-06,Recepcion,57.78,0.49,40.419182,-3.702699,OK
2025-12-10 08:17:37,AGV-05,Recepcion,67.28,0.58,40.419718,-3.707836,OK
2025-12-10 08:17:39,AGV-04,Almacen_B,78.28,1.57,40.412055,-3.701592,WARNING
2025-12-10 08:17:41,AGV-04,Almacen_B,55.36,2.17,40.418389,-3.70731,OK
2025-12-10 08:17:43,AGV-04,Almacen_A,60.26,0.65,40.416471,-3.707962,OK
2025-12-10 08:17:45,AGV-09,Expediciones,45.66,1.12,40.412739,-3.702376,OK
2025-12-10 08:17:47,AGV-02,Ensamblaje,72.34,0.43,40.412865,-3.704274,OK
2025-12-10 08:17:49,AGV-03,Recepcion,65.89,0.18,40.412803,-3.702491,OK
2025-12-10 08:17:51,AGV-06,Recepcion,47.53,2.17,40.412346,-3.707059,OK
2025-12-10 08:17:53,AGV-10,Recepcion,58.52,2.64,40.415521,-3.698025,OK
2025-12-10 08:17:55,AGV-02,Ensamblaje,48.78,2.22,40.414574,-3.699813,OK
2025-12-10 08:17:57,AGV-09,Ensamblaje,62.04,2.0,40.412879,-3.700854,OK
2025-12-10 08:17:59,AGV-06,Almacen_A,54.63,1.36,40.419127,-3.707474,OK
2025-12-10 08:18:01,AGV-03,Expediciones,49.46,1.55,40.411184,-3.700411,OK
2025-12-10 08:18:03,AGV-07,Ensamblaje,42.04,1.51,40.416343,-3.707012,OK
2025-12-10 08:18:05,AGV-01,Recepcion,47.19,2.71,40.418872,-3.700999,OK
2025-12-10 08:18:07,AGV-06,Expediciones,54.99,2.01,40.411985,-3.705231,OK
2025-12-10 08:18:09,AGV-04,Almacen_B,50.44,2.48,40.417219,-3.705322,OK
2025-12-10 08:18:11,AGV-10,Almacen_B,44.61,1.54,40.416133,-3.70178,OK
2025-12-10 08:18:13,AGV-06,Almacen_B,54.2,0.08,40.413675,-3.70253,OK
2025-12-10 08:18:15,AGV-06,Almacen_A,57.15,1.27,40.411919,-3.70484,OK
2025-12-10 08:18:17,AGV-09,Almacen_A,62.91,0.33,40.417522,-3.706574,OK
2025-12-10 08:18:19,AGV-01,Recepcion,67.26,2.13,40.416703,-3.70134,OK
2025-12-10 08:18:21,AGV-02,Ensamblaje,61.33,2.96,40.412106,-3.702042,ERROR
2025-12-10 08:18:23,AGV-08,Almacen_A,64.59,1.35,40.414142,-3.700221,OK
2025-12-10 08:18:25,AGV-06,Almacen_B,40.53,0.79,40.416008,-3.703872,OK
2025-12-10 08:18:27,AGV-01,Expediciones,51.47,1.8,40.417855,-3.706304,OK
2025-12-10 08:18:29,AGV-04,Almacen_B,69.42,0.73,40.412282,-3.700029,OK
2025-12-10 08:18:31,AGV-09,Expediciones,39.79,1.04,40.413286,-3.70069,OK
2025-12-10 08:18:33,AGV-02,Almacen_A,57.31,0.04,40.413471,-3.706648,OK
2025-12-10 08:18:35,AGV-05,Recepcion,50.28,1.02,40.42023,-3.700313,OK
2025-12-10 08:18:37,AGV-08,Recepcion,60.93,1.88,40.413464,-3.707956,OK
2025-12-10 08:18:39,AGV-04,Ensamblaje,65.7,0.59,40.418716,-3.701295,OK
2025-12-10 08:18:41,AGV-03,Almacen_A,53.72,0.31,40.413087,-3.698108,OK
2025-12-10 08:18:43,AGV-08,Almacen_A,40.14,0.84,40.415455,-3.704261,OK
2025-12-10 08:18:45,AGV-08,Almacen_A,59.89,2.98,40.413001,-3.70746,ERROR
2025-12-10 08:18:47,AGV-01,Almacen_B,61.34,2.24,40.419075,-3.700224,OK
2025-12-10 08:18:49,AGV-02,Ensamblaje,78.22,1.26,40.416365,-3.704796,WARNING
2025-12-10 08:18:51,AGV-06,Almacen_A,34.61,2.29,40.420852,-3.698357,OK
2025-12-10 08:18:53,AGV-05,Almacen_A,56.03,0.2,40.420028,-3.705248,OK
2025-12-10 08:18:55,AGV-09,Recepcion,47.41,2.11,40.414391,-3.701754,OK
2025-12-10 08:18:57,AGV-07,Recepcion,50.24,1.45,40.414742,-3.700461,OK
2025-12-10 08:18:59,AGV-07,Ensamblaje,55.66,0.79,40.418815,-3.705968,OK
2025-12-10 08:19:01,AGV-06,Almacen_B,40.04,2.08,40.413966,-3.702422,OK
2025-12-10 08:19:03,AGV-06,Almacen_B,63.45,1.69,40.41376,-3.701676,OK
2025-12-10 08:19:05,AGV-10,Almacen_A,60.83,1.21,40.411565,-3.70568,OK
2025-12-10 08:19:07,AGV-09,Ensamblaje,47.65,2.51,40.414359,-3.701773,OK
2025-12-10 08:19:09,AGV-10,Expediciones,61.31,0.5,40.420771,-3.70477,OK
2025-12-10 08:19:11,AGV-02,Almacen_A,63.59,0.8,40.412426,-3.706207,OK
2025-12-10 08:19:13,AGV-03,Almacen_B,52.83,1.19,40.411674,-3.700828,OK
2025-12-10 08:19:15,AGV-02,Almacen_B,58.76,0.4,40.417948,-3.703903,OK
2025-12-10 08:19:17,AGV-02,Expediciones,58.31,0.61,40.411924,-3.702883,OK
2025-12-10 08:19:19,AGV-10,Almacen_B,68.68,2.24,40.414464,-3.705764,OK
2025-12-10 08:19:21,AGV-09,Almacen_B,48.54,0.84,40.413298,-3.706032,OK
2025-12-10 08:19:23,AGV-09,Recepcion,61.93,2.78,40.415539,-3.705947,OK
2025-12-10 08:19:25,AGV-07,Almacen_A,51.03,1.0,40.413365,-3.70789,OK
2025-12-10 08:19:27,AGV-05,Recepcion,41.22,2.2,40.41441,-3.707567,OK
2025-12-10 08:19:29,AGV-09,Almacen_A,47.25,0.81,40.418709,-3.707829,OK
2025-12-10 08:19:31,AGV-06,Almacen_B,69.68,1.49,40.41242,-3.703941,OK
2025-12-10 08:19:33,AGV-10,Recepcion,60.53,2.38,40.411215,-3.704343,OK
2025-12-10 08:19:35,AGV-02,Expediciones,51.87,0.31,40.420385,-3.707379,OK
2025-12-10 08:19:37,AGV-02,Recepcion,55.96,2.17,40.416277,-3.70425,OK
2025-12-10 08:19:39,AGV-02,Almacen_A,66.05,0.09,40.411332,-3.706853,OK
2025-12-10 08:19:41,AGV-08,Ensamblaje,66.21,0.36,40.415477,-3.699571,OK
2025-12-10 08:19:43,AGV-06,Recepcion,56.39,0.65,40.416543,-3.705517,OK
2025-12-10 08:19:45,AGV-03,Almacen_B,61.43,0.46,40.415685,-3.707385,OK
2025-12-10 08:19:47,AGV-01,Ensamblaje,36.85,1.91,40.413542,-3.699755,OK
2025-12-10 08:19:49,AGV-03,Almacen_B,66.29,1.35,40.419991,-3.698903,OK
2025-12-10 08:19:51,AGV-08,Recepcion,58.54,2.9,40.416961,-3.704189,ERROR
2025-12-10 08:19:53,AGV-08,Recepcion,53.71,2.53,40.413479,-3.705344,OK
2025-12-10 08:19:55,AGV-10,Ensamblaje,55.76,0.6,40.412244,-3.701145,OK
2025-12-10 08:19:57,AGV-09,Ensamblaje,37.6,0.2,40.414247,-3.703438,OK
2025-12-10 08:19:59,AGV-09,Expediciones,45.47,2.9,40.414465,-3.70141,ERROR
2025-12-10 08:20:01,AGV-05,Almacen_A,37.73,1.6,40.413253,-3.698029,OK
2025-12-10 08:20:03,AGV-06,Recepcion,59.32,0.76,40.416745,-3.703766,OK
2025-12-10 08:20:05,AGV-07,Almacen_A,54.11,0.92,40.420028,-3.700397,OK
2025-12-10 08:20:07,AGV-09,Recepcion,61.18,2.35,40.412629,-3.703611,OK
2025-12-10 08:20:09,AGV-02,Expediciones,70.64,0.21,40.416527,-3.707216,OK
2025-12-10 08:20:11,AGV-07,Almacen_B,72.37,0.16,40.420895,-3.700174,OK
2025-12-10 08:20:13,AGV-08,Almacen_B,66.91,2.17,40.416381,-3.701763,OK
2025-12-10 08:20:15,AGV-10,Almacen_A,39.09,0.4,40.41838,-3.698171,OK
2025-12-10 08:20:17,AGV-05,Expediciones,73.22,1.71,40.415491,-3.702614,OK
2025-12-10 08:20:19,AGV-08,Expediciones,40.98,1.19,40.419241,-3.703846,OK
2025-12-10 08:20:21,AGV-08,Almacen_A,66.06,1.0,40.41494,-3.705184,OK
2025-12-10 08:20:23,AGV-10,Expediciones,61.58,1.22,40.415278,-3.701096,OK
2025-12-10 08:20:25,AGV-07,Ensamblaje,44.74,0.81,40.4151,-3.705719,OK
2025-12-10 08:20:27,AGV-01,Recepcion,43.48,2.93,40.418614,-3.699684,ERROR
2025-12-10 08:20:29,AGV-08,Expediciones,62.27,1.91,40.414215,-3.699955,OK
2025-12-10 08:20:31,AGV-10,Ensamblaje,47.21,1.78,40.413133,-3.704303,OK
2025-12-10 08:20:33,AGV-04,Almacen_B,46.56,1.1,40.412793,-3.707628,OK
2025-12-10 08:20:35,AGV-06,Recepcion,56.4,2.74,40.420436,-3.703362,OK
2025-12-10 08:20:37,AGV-05,Recepcion,44.17,2.67,40.414606,-3.703462,OK
2025-12-10 08:20:39,AGV-07,Ensamblaje,57.8,2.98,40.417443,-3.69839,ERROR
2025-12-10 08:20:41,AGV-01,Recepcion,37.78,0.18,40.412304,-3.706562,OK
2025-12-10 08:20:43,AGV-08,Ensamblaje,41.19,0.18,40.416799,-3.702041,OK
2025-12-10 08:20:45,AGV-03,Expediciones,63.71,2.71,40.420138,-3.706492,OK
2025-12-10 08:20:47,AGV-04,Expediciones,44.9,1.95,40.420496,-3.702723,OK
2025-12-10 08:20:49,AGV-05,Almacen_B,64.99,2.77,40.417569,-3.701111,OK
2025-12-10 08:20:51,AGV-04,Almacen_A,60.63,1.57,40.412944,-3.706253,OK
2025-12-10 08:20:53,AGV-01,Almacen_A,51.54,1.33,40.415197,-3.704692,OK
2025-12-10 08:20:55,AGV-10,Almacen_B,71.38,0.63,40.415965,-3.706775,OK
2025-12-10 08:20:57,AGV-01,Ensamblaje,58.39,0.45,40.412395,-3.699877,OK
2025-12-10 08:20:59,AGV-03,Recepcion,51.52,1.12,40.413589,-3.699311,OK
2025-12-10 08:21:01,AGV-02,Expediciones,58.92,2.02,40.41878,-3.700617,OK
2025-12-10 08:21:03,AGV-06,Almacen_A,70.07,0.26,40.411285,-3.707375,OK
2025-12-10 08:21:05,AGV-02,Recepcion,56.94,0.36,40.415602,-3.706254,OK
2025-12-10 08:21:07,AGV-08,Almacen_A,67.07,1.22,40.416531,-3.699964,OK
2025-12-10 08:21:09,AGV-02,Expediciones,47.01,2.03,40.416646,-3.701815,OK
2025-12-10 08:21:11,AGV-03,Expediciones,45.17,0.13,40.420295,-3.707057,OK
2025-12-10 08:21:13,AGV-04,Recepcion,66.98,2.2,40.414543,-3.705951,OK
2025-12-10 08:21:15,AGV-06,Almacen_A,67.02,1.92,40.416237,-3.699722,OK
2025-12-10 08:21:17,AGV-04,Almacen_B,60.88,1.31,40.418001,-3.705374,OK
2025-12-10 08:21:19,AGV-10,Recepcion,68.11,1.2,40.41171,-3.706487,OK
2025-12-10 08:21:21,AGV-03,Almacen_B,48.26,0.78,40.420272,-3.700792,OK
2025-12-10 08:21:23,AGV-04,Recepcion,35.56,0.91,40.416929,-3.707722,OK
